"H2O_avg","H2O_filteravg","H2O_sdev","D_avg","D_sdev","D_adj","O18_avg","O18_sdev","O18_adj","Voltage_avg","Voltage_sdev","P_avg","P_sdev","T_avg","T_sdev","RD0_avg","RD1_avg","Time_avg","new.col"
955.359172757475,955.359172757475,2.64041092699388,0.000151445029900332,1.21919039630253e-06,10.7144737200784,0.00200355043189369,3.85911036546586e-06,7.93202338837304,2,0,78.7147451827243,0.0215094898060482,45.4681644518272,0.000532070279040675,14.1246275747508,15.3641514950166,1452466307.46512,"Jan 9-14"
1183.31890365448,1183.31890365448,3.47941831259478,0.000153418043189369,9.87154054911623e-07,23.3619948036459,0.00199815465116279,3.28517137471399e-06,5.24086092907275,1.5,0,78.7151797342193,0.0213544676339429,45.4665468438538,0.000561217431604873,14.0847568106312,15.3547704318937,1452467207.15615,"Jan 9-14"
1564.11528239203,1564.11528239203,11.2376355610654,0.000155385225913621,7.37217486313399e-07,35.9721404719312,0.00199429727574751,2.48714573096214e-06,3.31698291646323,1,0,78.7152023255814,0.021236787921913,45.4672983388704,0.000898348799066705,14.0222926910299,15.3653275747508,1452468107.77409,"Jan 9-14"
1858.22186046512,1858.22186046512,5.98302174438623,0.000155138524916944,6.15833492277263e-07,34.390723826561,0.00199545199335548,2.05794234126121e-06,3.89290192293366,0.75,0,78.7147996677741,0.0213490397884602,45.467326910299,0.000401796078369729,13.9703621262458,15.3782132890365,1452469007.47176,"Jan 9-14"
2212.60365448505,2212.60365448505,7.37670296272133,0.00015397850166113,5.44735578818352e-07,26.954677314933,0.00199702820598007,1.81523242885426e-06,4.67904288282628,0.5,0,78.7137734219269,0.0211127802823643,45.4669056478405,0.000316651220698814,13.9039036544851,15.4011259136213,1452469907.16279,"Jan 9-14"
1567.92531561462,1567.92531561462,4.93472906889412,0.000155563382059801,7.05998595520612e-07,37.1141670500041,0.00199607205980066,2.39837620271408e-06,4.20216199534409,1,0,78.7144734219269,0.0212936647366781,45.4668059800664,0.00042375006737606,14.0223069767442,15.3674607973422,1452478007.18272,"Jan 9-14"
1569.95704318937,1569.95704318937,35.6812587720986,0.000155487166112957,1.52392975745204e-06,36.6256032881846,0.00199594099667774,3.32565036295992e-06,4.13679385423508,1.00996677740864,0.17291712531127,78.7144710963455,0.0212967461159528,45.4667860465116,0.000561608984225413,14.0219843853821,15.3679996677741,1452478092.4485,"Jan 9-14"
788.324916943522,788.324916943522,5.05384419457888,0.000151157013289037,1.20714521626694e-06,8.86821339125991,0.00201154986710963,4.84181171143074e-06,11.9217666382219,2.5,0,78.7137013289037,0.0210978371299398,45.4601006644518,0.000392767391338771,14.1602873754153,15.3584053156146,1452504291.28239,"Jan 9-14"
973.114046511628,973.114046511628,11.101235503815,0.000151691740863787,1.05910095487852e-06,12.2959542550473,0.00200425558139535,3.77664128702379e-06,8.28371890042352,2,0,78.7137033222591,0.0210829169928121,45.4630571428571,0.000907886084736271,14.1234564784053,15.3523029900332,1452505191.90033,"Jan 9-14"
1114.14986710963,1114.14986710963,3.71037500112158,0.000153152996677741,9.37464507766699e-07,21.662978703467,0.00200082780730897,3.54414002395688e-06,6.57410588976087,1.5,0,78.7148491694352,0.0211350729272741,45.4614973421927,0.000923864841763717,14.0990073089701,15.3464528239203,1452506091.58804,"Jan 9-14"
1456.26182724252,1456.26182724252,5.56545562525855,0.000155444485049834,7.11229061045559e-07,36.3520067297043,0.00199529554817276,2.84823397596445e-06,3.81487440037789,1,0,78.7156617940199,0.0212085399962083,45.4642023255814,0.000725691330371983,14.0426720930233,15.3573109634552,1452506991.28571,"Jan 9-14"
1685.03033222591,1685.03033222591,6.31780134930326,0.000155240222591362,6.31520298133477e-07,35.042631995911,0.00199605239202658,2.232248401456e-06,4.19235263170996,0.75,0,78.7156634551495,0.0212162294801757,45.4635544850498,0.00058093730350998,14.0030970099668,15.3665471760797,1452507891.90033,"Jan 9-14"
1940.38122923588,1940.38122923588,8.63153772417999,0.000154930382059801,5.26710227301258e-07,33.0564747423119,0.00199677956810631,1.92595936600769e-06,4.55503396823563,0.5,0,78.7156561461794,0.0211236803240321,45.4616568106312,0.000828368956052999,13.9571627906977,15.3804784053156,1452508791.58804,"Jan 9-14"
1332.92641196013,1332.92641196013,5.8176965444286,0.000155176697674419,7.69014649813583e-07,34.6354209898627,0.00199691817275748,2.76681531428983e-06,4.62416347006262,1,0,78.715473089701,0.0210668279550718,45.4636508305648,0.000332727578051964,14.0628252491694,15.3573794019934,1452516891.6113,"Jan 9-14"
678.396976744186,678.396976744186,2.70068531971498,0.000151175710963455,1.48003575841241e-06,8.98807027855864,0.00201860558139535,5.46662486465394e-06,15.4408261323436,2.5,0,78.7135428571429,0.0209799473420741,45.4679996677741,0.000358003569709986,14.1799840531561,15.3637418604651,1452543175.70432,"Jan 9-14"
834.550132890365,834.550132890365,14.1726067929985,0.000151289880398671,1.22655294177674e-06,9.719925632507,0.00201088119601329,4.26172444339738e-06,11.5882648445332,2,0,78.7149591362126,0.021165538608425,45.4674830564784,0.00127601409088358,14.146015282392,15.3646096345515,1452544075.40199,"Jan 9-14"
1078.46581395349,1078.46581395349,7.4413783054802,0.000152404983388704,1.00496768590992e-06,16.8680217224635,0.00200280621262458,3.20865656331535e-06,7.56084170802248,1.5,0,78.7154245847176,0.0209133321171839,45.4672488372093,0.0014215391811026,14.1021079734219,15.3521086378738,1452544972.56146,"Jan 9-14"
